Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Spleen Female 20-29 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	OR2AJ1;CNR2;GPR182;OR9G4;OR5AK2;MPEG1
Prostate Male 70-79 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	POU5F1B;LPAR6;CDC42EP5;INAFM1;OR51E2;PABPC4L
Breast - Mammary Tissue Female 70-79 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	JUN;SPAAR;OR9Q1;LRRC70;SPRY1;THRSP
Colon - Sigmoid Female 70-79 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	CHRM2;GJC1;NPY4R;MAB21L2;TNFAIP8L1;LRRC3
Brain - Cortex Female 70-79 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	BHLHA9;CHRM1;FOXD4L6;RNF208;ELFN2;PNMA6A
Spleen Male 70-79 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	OR2AJ1;GPR182;RNASE13;OR9G4;OR52N4;OR5AK2
Brain - Amygdala Male 20-29 Up	6/100	0.9386338696701458	0.9999674121603924	0	0	0.5806211341040837	0.03677061505256722	P2RY12;C1ORF216;CHST6;ELFN2;LRRC3B;OR7G3
Esophagus - Muscularis Male 40-49 Up	5/87	0.9399298210583251	0.9999674121603924	0	0	0.5547481818631573	0.034366685899402005	CHRM3;CYSLTR1;TPBG;SLITRK3;S1PR3
Adipose - Visceral (Omentum) Male 60-69 Up	4/74	0.9428544721548159	0.9999674121603924	0	0	0.519962348852364	0.03059631742780726	SPAAR;GAS1;GPR4;SPRY1
Artery - Coronary Male 50-59 Up	5/89	0.9471430578265962	0.9999674121603924	0	0	0.5414795228436202	0.029405117490872747	FOXS1;GJA5;GPR20;KCNA5;SMIM10
Esophagus - Muscularis Male 50-59 Up	5/90	0.9504471376252341	0.9999674121603924	0	0	0.5350793461400788	0.027194195242472824	CHRM3;CYSLTR1;TPBG;SLITRK3;S1PR3
Brain - Amygdala Male 70-79 Up	4/77	0.9536032798242803	0.9999674121603924	0	0	0.49851071659179746	0.023683019436013034	OLIG1;PRR18;OLIG2;ELFN2
Esophagus - Gastroesophageal Junction Female 50-59 Up	4/82	0.9674642666193323	0.9999674121603924	0	0	0.4664249418430868	0.015427839146430904	CHRM3;CYSLTR1;MAGEB17;S1PR3
Artery - Coronary Male 60-69 Up	3/69	0.9722077998064506	0.9999674121603924	0	0	0.41348899327622735	0.011654481498347892	FOXC2;FOXS1;KCNA5
Minor Salivary Gland Female 60-69 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	ASCL3;SLITRK6;FUT2;PHLDA1;CCDC160
Lung Male 50-59 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	TMEM100;TMEM125;OR6K3;KCNS3;AGTR2
Heart - Atrial Appendage Male 60-69 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	CYSLTR2;PABPC4L;OR10P1;HSPB3;SSTR5
Cells - Cultured Fibroblasts Male 60-69 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	DSEL;OR1J4;TRNP1;TWIST2;TWIST1
Artery - Aorta Male 60-69 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	FOXC2;FOXC1;FOXS1;FOXL1;ADRA2C
Whole Blood Female 60-69 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	GP9;CXCR1;OR2W3;RHOG;TLR2
Colon - Sigmoid Female 60-69 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	CHRM2;GJC1;MAB21L2;TNFAIP8L1;LRRC3
Esophagus - Muscularis Female 50-59 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	CHRM3;CYSLTR1;TPBG;SLITRK3;S1PR3
Muscle - Skeletal Female 50-59 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	PROB1;LINGO4;FEM1A;KCNJ11;KLHL34
Whole Blood Male 40-49 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	FRAT2;CXCR1;RHOG;TNFAIP8L2;S1PR4
Thyroid Female 20-29 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	OR2A1;OR11L1;FOXE1;ZBED2;OR2T8
Heart - Atrial Appendage Female 20-29 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	OR8B8;GJA5;ADRB1;OR10P1;HSPB3
Colon - Transverse Female 20-29 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	CDC42EP5;REP15;RXFP4;PRR15;ATOH1
Brain - Frontal Cortex (BA9) Female 60-69 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	KCNS2;ENC1;NAP1L3;NAP1L2;PNMA6A
Cells - EBV-transformed Lymphocytes Male 30-39 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	OR2T3;GPR15;TIFA;GPR55;TLR10
Spleen Male 30-39 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	CNR2;GPR182;OR9G4;OR5AK2;MPEG1
Thyroid Male 30-39 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	OR2A1;FOXE1;TMEM30B;OR2A42;OR2T8
Esophagus - Muscularis Male 30-39 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	CHRM3;CYSLTR1;TPBG;SLITRK3;S1PR3
Colon - Transverse Male 30-39 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	FZD5;RXFP4;PRR15;GCNT3;ATOH1
Muscle - Skeletal Male 30-39 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	PROB1;FEM1A;KCNJ11;MAFA;LRRC30
Brain - Anterior Cingulate Cortex (BA24) Male 60-69 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	SMIM10L2A;FOXG1;RNF182;ELFN2;DRD5
Cells - EBV-transformed Lymphocytes Female 50-59 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	GPR15;TIFA;GPR55;B3GNT2;TLR10
Lung Female 50-59 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	TMEM100;TMEM125;OR6K3;FLRT3;OR6N2
Heart - Left Ventricle Male 30-39 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	GJA3;XIRP1;HSPB3;LRRC10;MT1HL1
Cells - Cultured Fibroblasts Male 20-29 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	OR1Q1;DSEL;TWIST2;TMEM119;TWIST1
Adrenal Gland Male 20-29 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	MC2R;TMEM200A;ZNF280A;ERV3-1;HDHD3
Muscle - Skeletal Male 20-29 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	PROB1;FEM1A;KCNJ11;MAFA;RPP25L
Heart - Atrial Appendage Male 40-49 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	CYSLTR2;XIRP1;OR10P1;HSPB3;MT1HL1
Heart - Left Ventricle Male 40-49 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	GJA3;ADRB1;HSPB3;LRRC10;MT1HL1
Thyroid Male 40-49 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	OR2A1;FOXE1;ZBED2;OR2T8;OR2T33
Brain - Amygdala Male 60-69 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	SOX2;OLIG1;OLIG2;KCTD4;ELFN2
Artery - Aorta Female 30-39 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	FOXC1;FIBIN;ADRA2C;PCDHB11;SOD3
Esophagus - Gastroesophageal Junction Female 30-39 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	CHRM3;CYSLTR1;MAGEB17;SLITRK3;S1PR3
Spleen Female 30-39 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	CNR2;GPR182;OR9G4;OR5AK2;MPEG1
Esophagus - Gastroesophageal Junction Male 20-29 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	CHRM3;CYSLTR1;MAGEB17;SLITRK3;S1PR3
Cells - EBV-transformed Lymphocytes Male 20-29 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	GPR15;OR5K3;TIFA;B3GNT2;TLR10
Muscle - Skeletal Female 40-49 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	PROB1;LINGO4;FEM1A;KCNJ11;CHMP1B
Cells - EBV-transformed Lymphocytes Female 40-49 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	FEN1;GPR15;TIFA;GPR55;CCR8
Spleen Female 40-49 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	CNR2;GPR182;OR9G4;OR5AK2;MPEG1
Thyroid Female 40-49 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	OR2A1;FOXE1;ZBED2;OR2A42;OR2T8
Brain - Cerebellar Hemisphere Male 70-79 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	NEUROD1;NEUROD2;AMER3;MAB21L1;DIRAS2
Brain - Anterior Cingulate Cortex (BA24) Male 70-79 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	SMIM10L2A;FOXG1;RNF182;OR7C2;ELFN2
Muscle - Skeletal Male 70-79 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	ANKRD9;LINGO4;KCNJ11;PLAC1;LRRC30
Heart - Atrial Appendage Female 40-49 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	XIRP1;OR10P1;HSPB3;LRRC10;MT1HL1
Cells - EBV-transformed Lymphocytes Male 50-59 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	GPR15;IFNA2;TIFA;B3GNT2;TLR10
Cells - EBV-transformed Lymphocytes Male 40-49 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	GPR15;TIFA;GPR55;B3GNT2;TLR10
Stomach Male 40-49 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	FOXQ1;KCNE2;PRR15L;GPER1;GCNT4
Pancreas Female 30-39 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	GPR150;OR10G4;BHLHA15;OR10G7;RNF186
Adrenal Gland Female 30-39 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	MC2R;CYSLTR2;ZNF280A;LRRC61;HDHD3
Lung Male 70-79 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	GPRIN3;TMEM100;GPER1;VHLL;IER5
Brain - Cerebellar Hemisphere Male 40-49 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	NEUROD1;NEUROD2;KCNA1;MAB21L1;DIRAS2
Lung Female 70-79 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	TMEM100;CLDN5;GPER1;FUT1;OR2A25
Brain - Amygdala Female 40-49 Up	5/100	0.9745273269491662	0.9999674121603924	0	0	0.4784883100245543	0.012346299124603813	SOX2;ATOH7;ENC1;KCTD4;ELFN2
Stomach Female 40-49 Up	4/88	0.9789884642370928	0.9999674121603924	0	0	0.4329640624622885	0.009194173594987178	FOXQ1;KCNE2;GPER1;GCNT4
Artery - Coronary Female 50-59 Up	2/56	0.9791059809630913	0.9999674121603924	0	0	0.33697140178152835	0.007115281895959483	FOXS1;KCNA5
Esophagus - Muscularis Male 70-79 Up	4/89	0.9804870560852552	0.9999674121603924	0	0	0.4278465162040488	0.008431072756848696	MAS1L;CYSLTR1;TPBG;MRGPRD
Breast - Mammary Tissue Female 20-29 Up	4/90	0.9818842463064278	0.9999674121603924	0	0	0.42284798264948903	0.007730444671659116	POU5F1B;TIGD2;HCAR1;CITED4
Heart - Left Ventricle Female 70-79 Up	2/66	0.9915098764274314	0.9999674121603924	0	0	0.2841613924050633	0.0024228651642976416	GJA3;HSPB3
Muscle - Skeletal Female 60-69 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	PROB1;FEM1A;KCNJ11;CHMP1B
Adrenal Gland Male 50-59 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	MC2R;ZNF280A;LRRC61;HDHD3
Thyroid Male 50-59 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	FOXE1;TMEM30B;ZBED2;OR2T8
Heart - Left Ventricle Male 60-69 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	GJA3;HSPB3;LRRC10;MT1HL1
Thyroid Male 60-69 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	OR2A1;FOXE1;ZBED2;OR2T8
Skin - Not Sun Exposed (Suprapubic) Male 60-69 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	GJB4;CAPNS2;GJB3;SPTSSB
Stomach Male 60-69 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	KCNE2;PTGDR2;GPER1;GCNT4
Cells - EBV-transformed Lymphocytes Female 60-69 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	FEN1;GPR15;TIFA;OR2B6
Cells - Cultured Fibroblasts Female 60-69 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	DSEL;TWIST2;TMEM119;TWIST1
Thyroid Female 60-69 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	OR2A1;FOXE1;ZBED2;OR2A42
Heart - Left Ventricle Female 60-69 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	GJA3;HSPB3;LRRC10;MT1HL1
Small Intestine - Terminal Ileum Female 60-69 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	P2RY4;TAS2R38;CHST5;ATOH1
Cells - Cultured Fibroblasts Female 50-59 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	DSEL;TRNP1;TWIST2;TWIST1
Artery - Aorta Male 50-59 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	FOXC2;FOXC1;ADRA2C;SOD3
Heart - Left Ventricle Male 50-59 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	GJA3;HSPB3;LRRC10;MT1HL1
Muscle - Skeletal Male 40-49 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	PROB1;FEM1A;KCNJ11;MAFA
Muscle - Skeletal Female 20-29 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	PROB1;FEM1A;KCNJ11;KLHL34
Heart - Left Ventricle Female 50-59 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	GJA3;HSPB3;LRRC10;MT1HL1
Small Intestine - Terminal Ileum Female 50-59 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	GPR152;P2RY4;TAS2R38;CHST5
Adrenal Gland Female 50-59 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	MC2R;ZNF280A;LRRC61;HDHD3
Lung Male 40-49 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	TMEM100;TMEM125;FLRT3;AGTR2
Prostate Male 40-49 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	OR51E2;EDDM3A;OR2A4;OR2T35
Cells - Cultured Fibroblasts Female 30-39 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	TRNP1;TWIST2;TWIST1;CHML
Lung Female 30-39 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	TMEM100;TMEM125;FLRT3;AGTR2
Brain - Cerebellar Hemisphere Male 30-39 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	NEUROD1;KCNA1;DIRAS2;SSTR2
Brain - Cerebellum Male 20-29 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	NEUROD1;NEUROD2;MAB21L1;OR13A1
Cells - Cultured Fibroblasts Male 70-79 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	DSEL;OR1J4;TRNP1;TWIST2
Lung Female 40-49 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	TMEM100;TMEM125;FLRT3;AGTR2
Artery - Aorta Female 40-49 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	FOXC2;FOXC1;PCDHB11;SOD3
Brain - Cerebellar Hemisphere Female 50-59 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	NEUROD1;NEUROD2;PPIAL4C;TAS2R4
Small Intestine - Terminal Ileum Female 20-29 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	ZNF80;TIFAB;GPR171;GPR82
Heart - Atrial Appendage Male 70-79 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	PABPC4L;OR10P1;HSPB3;LRRC10
Esophagus - Gastroesophageal Junction Male 70-79 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	MARVELD1;LRRN4CL;A4GALT;SUPT20HL1
Thyroid Female 70-79 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	TMEM125;FOXE1;ZBED2;OR2T33
Brain - Cortex Female 20-29 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	SLITRK1;ENC1;OR14I1;SPRN
Brain - Cerebellum Female 30-39 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	AMER3;MAP1LC3B2;ERVV-1;SSTR4
Minor Salivary Gland Female 50-59 Up	4/100	0.9915143655883268	0.9999674121603924	0	0	0.3785901334684913	0.003226285445786161	ASCL3;SLITRK6;FUT2;CCDC160
Artery - Coronary Male 20-29 Up	3/93	0.9961348106840952	0.9999674121603924	0	0	0.30281999324552517	0.0011727244664140747	GJA5;HTR1B;S1PR3
Vagina Female 60-69 Up	1/55	0.99675937728394	0.9999674121603924	0	0	0.16840043484780326	5.466084295425087E-4	LPAR6
Heart - Atrial Appendage Female 60-69 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	OR10P1;HSPB3;SSTR5
Small Intestine - Terminal Ileum Male 50-59 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	TAS2R38;CHST5;ATOH1
Muscle - Skeletal Male 50-59 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	PROB1;FEM1A;KCNJ11
Lung Male 60-69 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	TMEM100;KCNS3;FUT1
Adrenal Gland Male 60-69 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	MC2R;ZNF280A;HDHD3
Small Intestine - Terminal Ileum Male 60-69 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	P2RY4;TAS2R38;CHST5
Adrenal Gland Female 60-69 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	MC2R;ZNF280A;HDHD3
Artery - Aorta Female 60-69 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	FOXC2;KCNA5;SOD3
Brain - Cerebellum Female 60-69 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	NEUROD1;FUT9;IFNA8
Thyroid Female 50-59 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	OR2A1;FOXE1;ZBED2
Whole Blood Male 50-59 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	CXCR1;RHOG;FFAR2
Adrenal Gland Female 20-29 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	CYSLTR2;ZNF280A;HDHD3
Adrenal Gland Male 30-39 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	LRRN3;ZNF280A;HDHD3
Small Intestine - Terminal Ileum Male 30-39 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	P2RY4;TAS2R38;GPR82
Prostate Male 30-39 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	OR52R1;OR51D1;OR51E2
Artery - Aorta Female 50-59 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	FOXC1;PCDHB11;SOD3
Lung Male 20-29 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	TMEM100;TMEM125;FLRT3
Prostate Male 20-29 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	OR51E1;OR51E2;ZBTB42
Adipose - Subcutaneous Female 30-39 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	SMIM3;ERV3-1;ZBED3
Heart - Left Ventricle Male 20-29 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	GJA3;XIRP1;ADRB1
Adrenal Gland Female 40-49 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	MC2R;ZNF280A;HDHD3
Brain - Cerebellum Male 30-39 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	USP17L8;ERVV-1;PBOV1
Adrenal Gland Male 40-49 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	MC2R;ZNF280A;HDHD3
Skin - Not Sun Exposed (Suprapubic) Female 50-59 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	CAPNS2;GJB3;SPTSSB
Heart - Left Ventricle Female 30-39 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	GJA3;HSPB3;LRRC10
Thyroid Male 70-79 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	OR2A1;FOXE1;ZBED2
Whole Blood Female 70-79 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	OR51G2;OR51B2;HSPA6
Brain - Cerebellar Hemisphere Female 20-29 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	NEUROD1;KCNA1;DIRAS2
Kidney - Cortex Male 70-79 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	RNF183;OR2T35;OR2T10
Adrenal Gland Male 70-79 Up	3/100	0.9978759390150022	0.9999674121603924	0	0	0.28085733086829817	5.971925603219546E-4	MC2R;ZNF280A;HDHD3
Breast - Mammary Tissue Female 30-39 Up	2/86	0.9986662028132784	0.9999674121603924	0	0	0.21626280892103678	2.8864326473890207E-4	TIGD2;HCAR1
Prostate Male 50-59 Up	2/100	0.9996434942459235	0.9999674121603924	0	0	0.18522345647119606	6.604500143307589E-5	OR51E1;OR51E2
Whole Blood Male 60-69 Up	2/100	0.9996434942459235	0.9999674121603924	0	0	0.18522345647119606	6.604500143307589E-5	HCAR2;HCAR3
Liver Male 60-69 Up	2/100	0.9996434942459235	0.9999674121603924	0	0	0.18522345647119606	6.604500143307589E-5	NAT2;CPN2
Muscle - Skeletal Female 30-39 Up	2/100	0.9996434942459235	0.9999674121603924	0	0	0.18522345647119606	6.604500143307589E-5	PROB1;KCNJ11
Liver Male 20-29 Up	2/100	0.9996434942459235	0.9999674121603924	0	0	0.18522345647119606	6.604500143307589E-5	IFNK;CPN2
Liver Female 50-59 Up	2/100	0.9996434942459235	0.9999674121603924	0	0	0.18522345647119606	6.604500143307589E-5	NAT2;CPN2
Brain - Cerebellum Female 40-49 Up	2/100	0.9996434942459235	0.9999674121603924	0	0	0.18522345647119606	6.604500143307589E-5	FUT9;IFNA8
Brain - Cerebellum Male 70-79 Up	2/100	0.9996434942459235	0.9999674121603924	0	0	0.18522345647119606	6.604500143307589E-5	NEUROD2;MAP1LC3B2
Artery - Aorta Female 70-79 Up	2/100	0.9996434942459235	0.9999674121603924	0	0	0.18522345647119606	6.604500143307589E-5	IER5L;MAGEA2B
Muscle - Skeletal Male 60-69 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	LINGO4
Prostate Male 60-69 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	OR51E2
Brain - Cerebellum Male 60-69 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	NEUROD2
Lung Female 60-69 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	TMEM100
Brain - Cerebellum Male 50-59 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	NEUROD2
Brain - Cerebellum Male 40-49 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	FUT9
Liver Male 50-59 Up	1/100	0.9999674121603924	0.9999674121603924	0	0	0.09162474951948636	2.985901293726047E-6	CPN2
