GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
8503	9.06e-01	6.76e-01	0.2452	0.4184232	0.1025987	584.14	PIK3R3	phosphoinositide-3-kinase regulatory subunit 3
60678	9.06e-01	6.75e-01	0.1889	0.4187501	0.0791193	521.64	EEFSEC	eukaryotic elongation factor, selenocysteine-tRNA specific
10930	9.06e-01	6.76e-01	0.7557	0.4186041	0.3163558	9.9	APOBEC2	apolipoprotein B mRNA editing enzyme catalytic subunit 2
5682	9.06e-01	6.75e-01	0.111	-0.4187192	-0.0464624	2135.25	PSMA1	proteasome 20S subunit alpha 1
6263	9.06e-01	6.76e-01	0.599	-0.4184473	-0.2506584	12.62	RYR3	ryanodine receptor 3
6904	9.06e-01	6.76e-01	0.1355	-0.4185316	-0.0566979	2034.75	TBCD	tubulin folding cofactor D
51132	9.06e-01	6.75e-01	0.1423	-0.4186479	-0.0595873	1941.98	RLIM	ring finger protein, LIM domain interacting
284498	9.06e-01	6.76e-01	0.1899	0.4180087	0.0793875	236.82	C1orf167	chromosome 1 open reading frame 167
126668	9.06e-01	6.76e-01	0.4703	-0.4179943	-0.1965889	135.05	TDRD10	tudor domain containing 10
55037	9.06e-01	6.76e-01	0.1066	0.4180549	0.0445461	2092.4	PTCD3	pentatricopeptide repeat domain 3
130540	9.06e-01	6.76e-01	0.9214	-0.4178628	-0.3850009	8.58	FLACC1	flagellum associated containing coiled-coil domains 1
6733	9.06e-01	6.76e-01	0.1262	-0.4178004	-0.0527397	1370.25	SRPK2	SRSF protein kinase 2
26063	9.06e-01	6.76e-01	0.1426	-0.4178706	-0.0595909	524.36	DECR2	2,4-dienoyl-CoA reductase 2
120379	9.06e-01	6.76e-01	0.1783	0.4177199	0.0744821	173.98	PIH1D2	PIH1 domain containing 2
107986571	9.07e-01	6.76e-01	0.4081	0.4175611	0.1704241	26.7	LOC107986571	uncharacterized LOC107986571
7586	9.07e-01	6.76e-01	0.2071	-0.4173714	-0.0864546	3697.67	ZKSCAN1	zinc finger with KRAB and SCAN domains 1
57140	9.07e-01	6.77e-01	0.1199	0.4168281	0.0499967	1956.9	RNPEPL1	arginyl aminopeptidase like 1
11070	9.07e-01	6.77e-01	0.1144	0.4169132	0.0476777	1222.8	TMEM115	transmembrane protein 115
51004	9.07e-01	6.77e-01	0.1963	0.4168756	0.0818376	258.44	COQ6	coenzyme Q6, monooxygenase
440345	9.07e-01	6.77e-01	0.1934	-0.4168864	-0.0806356	616.76	NPIPB4	nuclear pore complex interacting protein family member B4
388566	9.07e-01	6.77e-01	0.2109	0.4168779	0.0879364	176.77	ZNF470	zinc finger protein 470
5155	9.07e-01	6.77e-01	0.421	0.4168334	0.1754668	122.73	PDGFB	platelet derived growth factor subunit B
79809	9.07e-01	6.77e-01	0.1689	0.4165559	0.0703566	606.45	TTC21B	tetratricopeptide repeat domain 21B
110117499	9.07e-01	6.78e-01	0.253	0.415586	0.1051239	482.61	P3R3URF-PIK3R3	P3R3URF-PIK3R3 readthrough
165082	9.07e-01	6.78e-01	0.3449	-0.4152515	-0.1432224	66.27	ADGRF3	adhesion G protein-coupled receptor F3
10617	9.07e-01	6.78e-01	0.1392	-0.4151831	-0.057803	1115.33	STAMBP	STAM binding protein
105375809	9.07e-01	6.77e-01	0.8383	0.4160519	0.348783	12.65	LOC105375809	uncharacterized LOC105375809
9797	9.07e-01	6.77e-01	0.1223	-0.4160865	-0.0509078	1117.83	TATDN2	TatD DNase domain containing 2
100505641	9.07e-01	6.78e-01	0.1247	0.4157392	0.0518376	2415.56	FGD5-AS1	FGD5 antisense RNA 1
4795	9.07e-01	6.78e-01	0.1273	0.4151308	0.0528308	506	NFKBIL1	NFKB inhibitor like 1
3696	9.07e-01	6.78e-01	0.5167	0.4155721	0.2147352	167.08	ITGB8	integrin subunit beta 8
10234	9.07e-01	6.78e-01	0.7558	-0.4151554	-0.3137585	11.08	LRRC17	leucine rich repeat containing 17
114879	9.07e-01	6.78e-01	0.3794	0.4153976	0.1576038	503.48	OSBPL5	oxysterol binding protein like 5
3338	9.07e-01	6.78e-01	0.1066	0.4153727	0.0442927	1068.83	DNAJC4	DnaJ heat shock protein family (Hsp40) member C4
440044	9.07e-01	6.78e-01	0.3933	0.4154167	0.1633663	33.7	SLC22A20P	solute carrier family 22 member 20, pseudogene
7421	9.07e-01	6.78e-01	0.3722	0.4158117	0.1547738	260.77	VDR	vitamin D receptor
54937	9.07e-01	6.77e-01	0.6809	0.4159953	0.2832362	9.94	SOHLH2	spermatogenesis and oogenesis specific basic helix-loop-helix 2
92359	9.07e-01	6.78e-01	0.1456	0.415251	0.060462	934.47	CRB3	crumbs cell polarity complex component 3
7644	9.07e-01	6.78e-01	0.2058	-0.4153091	-0.0854762	922.01	ZNF91	zinc finger protein 91
8882	9.08e-01	6.78e-01	0.1317	-0.4147341	-0.0546082	875.69	ZPR1	ZPR1 zinc finger
1032	9.08e-01	6.78e-01	0.2097	-0.4146316	-0.086931	170.35	CDKN2D	cyclin dependent kinase inhibitor 2D
55869	9.08e-01	6.78e-01	0.3399	0.4145564	0.1409033	513.73	HDAC8	histone deacetylase 8
170954	9.08e-01	6.79e-01	0.2426	0.4143248	0.1005099	492.87	PPP1R18	protein phosphatase 1 regulatory subunit 18
339324	9.08e-01	6.79e-01	0.1992	0.4141693	0.0825044	789.44	ZNF260	zinc finger protein 260
10965	9.08e-01	6.79e-01	0.3288	-0.4140314	-0.1361154	519.37	ACOT2	acyl-CoA thioesterase 2
7841	9.08e-01	6.79e-01	0.1516	-0.4136964	-0.0627279	3647.79	MOGS	mannosyl-oligosaccharide glucosidase
55347	9.08e-01	6.79e-01	0.2175	-0.4137216	-0.0900025	432.93	ABHD10	abhydrolase domain containing 10, depalmitoylase
2889	9.08e-01	6.79e-01	0.122	-0.4136076	-0.0504512	1761.51	RAPGEF1	Rap guanine nucleotide exchange factor 1
92715	9.08e-01	6.79e-01	0.1253	-0.4136202	-0.0518258	792	DPH7	diphthamide biosynthesis 7
57614	9.08e-01	6.79e-01	0.1248	-0.4138148	-0.0516625	1077.45	RELCH	RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing
27335	9.08e-01	6.79e-01	0.1639	-0.4137305	-0.0678014	2041.87	EIF3K	eukaryotic translation initiation factor 3 subunit K
84864	9.08e-01	6.79e-01	0.1356	0.4133501	0.0560509	556.06	RIOX2	ribosomal oxygenase 2
54587	9.08e-01	6.80e-01	0.2341	0.4129653	0.0966829	189.05	MXRA8	matrix remodeling associated 8
9687	9.08e-01	6.80e-01	0.1724	-0.4130243	-0.0712111	672.23	GREB1	growth regulating estrogen receptor binding 1
4214	9.08e-01	6.80e-01	0.1167	0.4130198	0.0482072	912.98	MAP3K1	mitogen-activated protein kinase kinase kinase 1
29035	9.08e-01	6.80e-01	0.1018	0.4129848	0.0420557	1931.58	HAPSTR1	HUWE1 associated protein modifying stress responses
126119	9.08e-01	6.80e-01	0.1524	-0.4128114	-0.0629233	307.77	JOSD2	Josephin domain containing 2
105376580	9.08e-01	6.80e-01	0.7227	0.4125587	0.2981489	9.76	CSRP3-AS1	CSRP3 and E2F8 antisense RNA 1
9967	9.08e-01	6.80e-01	0.097	0.4118751	0.0399364	4348.04	THRAP3	thyroid hormone receptor associated protein 3
55791	9.08e-01	6.82e-01	0.2356	-0.410028	-0.096605	477.79	LRIF1	ligand dependent nuclear receptor interacting factor 1
102724562	9.08e-01	6.82e-01	0.299	-0.4095647	-0.1224609	62.68	LOC102724562	macrophage stimulating 1 pseudogene
254128	9.08e-01	6.81e-01	0.221	-0.4110953	-0.0908569	247.94	NIFK-AS1	NIFK antisense RNA 1
8292	9.08e-01	6.80e-01	0.4856	-0.4124003	-0.2002441	63.52	COLQ	collagen like tail subunit of asymmetric acetylcholinesterase
55768	9.08e-01	6.82e-01	0.1626	-0.409576	-0.0666022	518	NGLY1	N-glycanase 1
107986114	9.08e-01	6.82e-01	0.378	-0.4092619	-0.1547135	39.07	NEPRO-AS1	NEPRO antisense RNA 1
107986302	9.08e-01	6.80e-01	0.7546	0.4118165	0.3107762	10.41	LOC107986302	
166378	9.08e-01	6.81e-01	0.2513	0.4109514	0.1032577	135.31	SPATA5	spermatogenesis associated 5
641364	9.08e-01	6.82e-01	0.5427	0.4099666	0.2224775	47.9	SLC7A11-AS1	SLC7A11 antisense RNA 1
101927233	9.08e-01	6.81e-01	0.5466	-0.4114584	-0.2248971	19.07	SEMA6A-AS1	SEMA6A antisense RNA 1
80108	9.08e-01	6.81e-01	0.5069	0.4107193	0.2081916	34.24	ZFP2	ZFP2 zinc finger protein
54887	9.08e-01	6.82e-01	0.1276	0.4101752	0.052349	1584.24	BLTP3A	bridge-like lipid transfer protein family member 3A
89953	9.08e-01	6.80e-01	0.1792	0.4118604	0.0738254	777.58	KLC4	kinesin light chain 4
58527	9.08e-01	6.81e-01	0.1517	0.4107267	0.062299	802.1	ABRACL	ABRA C-terminal like
338069	9.08e-01	6.81e-01	0.6059	0.4109387	0.2490019	16.66	ST7-OT4	ST7 overlapping transcript 4
2189	9.08e-01	6.81e-01	0.1431	0.4113036	0.0588455	552.7	FANCG	FA complementation group G
19	9.08e-01	6.80e-01	0.2238	-0.4123311	-0.0922793	1798.45	ABCA1	ATP binding cassette subfamily A member 1
8019	9.08e-01	6.81e-01	0.1653	0.4105562	0.0678774	2290.8	BRD3	bromodomain containing 3
22943	9.08e-01	6.82e-01	0.463	-0.4099659	-0.1898199	92.94	DKK1	dickkopf WNT signaling pathway inhibitor 1
160298	9.08e-01	6.81e-01	0.5873	0.4106967	0.2412122	21.91	C11orf42	chromosome 11 open reading frame 42
751071	9.08e-01	6.82e-01	0.2427	-0.4093026	-0.0993189	99.59	CSKMT	citrate synthase lysine methyltransferase
5970	9.08e-01	6.82e-01	0.1409	-0.410395	-0.0578192	2157.09	RELA	RELA proto-oncogene, NF-kB subunit
5499	9.08e-01	6.81e-01	0.1204	-0.4116074	-0.0495404	2818.01	PPP1CA	protein phosphatase 1 catalytic subunit alpha
55693	9.08e-01	6.81e-01	0.3927	0.4110316	0.1613982	41.04	KDM4D	lysine demethylase 4D
219844	9.08e-01	6.82e-01	0.3469	-0.4095055	-0.1420431	78.04	HYLS1	HYLS1 centriolar and ciliogenesis associated
196527	9.08e-01	6.82e-01	0.1192	-0.4098709	-0.0488605	1611.4	ANO6	anoctamin 6
5100	9.08e-01	6.82e-01	0.8598	-0.4094073	-0.3519895	15.01	PCDH8	protocadherin 8
11154	9.08e-01	6.80e-01	0.2318	0.4122556	0.0955569	201.11	AP4S1	adaptor related protein complex 4 subunit sigma 1
107987222	9.08e-01	6.82e-01	0.3567	0.4093708	0.1460271	57.55	LOC107987222	
197258	9.08e-01	6.81e-01	0.124	-0.411308	-0.0509886	671.5	FCSK	fucose kinase
23450	9.08e-01	6.82e-01	0.1148	-0.4100577	-0.047073	4956.07	SF3B3	splicing factor 3b subunit 3
91862	9.08e-01	6.82e-01	0.1177	0.4098345	0.0482579	972.89	MARVELD3	MARVEL domain containing 3
64779	9.08e-01	6.81e-01	0.204	-0.4117253	-0.0839823	367.42	MTHFSD	methenyltetrahydrofolate synthetase domain containing
9135	9.08e-01	6.81e-01	0.2515	0.4105762	0.1032455	1458.35	RABEP1	rabaptin, RAB GTPase binding effector protein 1
6871	9.08e-01	6.82e-01	0.1656	0.4096354	0.0678262	522.46	TADA2A	transcriptional adaptor 2A
54850	9.08e-01	6.82e-01	0.1843	-0.40945	-0.0754592	753.03	FBXL12	F-box and leucine rich repeat protein 12
51398	9.08e-01	6.82e-01	0.1211	0.409875	0.0496548	1410.33	WDR83OS	WD repeat domain 83 opposite strand
9253	9.08e-01	6.80e-01	0.262	0.4121195	0.1079691	325.58	NUMBL	NUMB like endocytic adaptor protein
2523	9.08e-01	6.80e-01	0.1816	-0.4121434	-0.0748585	179.44	FUT1	fucosyltransferase 1 (H blood group)
140612	9.08e-01	6.82e-01	0.2183	0.4100036	0.0894879	213.07	ZFP28	ZFP28 zinc finger protein
191	9.08e-01	6.81e-01	0.1821	0.4116429	0.0749778	7221.68	AHCY	adenosylhomocysteinase
388796	9.08e-01	6.82e-01	0.1935	-0.4100729	-0.0793429	363.27	SNHG17	small nucleolar RNA host gene 17
692057	9.08e-01	6.81e-01	0.4977	0.4111499	0.2046439	22.59	SNORD12	small nucleolar RNA, C/D box 12
102723360	9.08e-01	6.82e-01	0.1841	-0.4103016	-0.0755187	270.17	LOC102723360	uncharacterized LOC102723360
2157	9.08e-01	6.81e-01	0.5741	0.4115996	0.2362997	22.1	F8	coagulation factor VIII
4556	9.08e-01	6.82e-01	0.2234	-0.4095006	-0.0914849	964.09	TRNE	tRNA-Glu
5527	9.09e-01	6.82e-01	0.1374	-0.4090587	-0.0562061	2184.18	PPP2R5C	protein phosphatase 2 regulatory subunit B'gamma
10926	9.09e-01	6.83e-01	0.1774	0.4088967	0.0725207	302.96	DBF4	DBF4 zinc finger
54429	9.09e-01	6.83e-01	0.4744	-0.4087971	-0.1939377	26.76	TAS2R5	taste 2 receptor member 5
105372233	9.09e-01	6.83e-01	0.2888	0.4087469	0.1180522	75.71	BSG-AS1	BSG antisense RNA 1
9820	9.09e-01	6.83e-01	0.1911	0.408616	0.0780939	3144.83	CUL7	cullin 7
440993	9.09e-01	6.83e-01	0.2507	-0.4085313	-0.1024211	104.32	MIR570HG	MIR570 host gene
127428	9.09e-01	6.83e-01	0.1811	0.4081297	0.0739048	237.68	TCEANC2	transcription elongation factor A N-terminal and central domain containing 2
26770	9.09e-01	6.83e-01	0.3596	0.4080844	0.1467367	39.82	SNORD79	small nucleolar RNA, C/D box 79
5884	9.09e-01	6.83e-01	0.1432	0.4082445	0.0584567	721.67	RAD17	RAD17 checkpoint clamp loader component
352954	9.09e-01	6.83e-01	0.2553	0.4078893	0.1041415	871.48	CASTOR3P	CASTOR family member 3, pseudogene
9299	9.09e-01	6.83e-01	0.72	-0.4079025	-0.2936895	13.32	SNORD30	small nucleolar RNA, C/D box 30
5936	9.09e-01	6.83e-01	0.142	-0.4083887	-0.0579987	2436.1	RBM4	RNA binding motif protein 4
79018	9.09e-01	6.83e-01	0.3889	0.4080869	0.1586893	251.22	GID4	GID complex subunit 4 homolog
23327	9.09e-01	6.83e-01	0.1111	0.4082638	0.0453481	9374.63	NEDD4L	NEDD4 like E3 ubiquitin protein ligase
51227	9.09e-01	6.83e-01	0.1747	0.4079699	0.0712916	207.13	PIGP	phosphatidylinositol glycan anchor biosynthesis class P
79590	9.09e-01	6.84e-01	0.2051	0.4066259	0.0833809	428.57	MRPL24	mitochondrial ribosomal protein L24
4688	9.09e-01	6.84e-01	0.5877	0.4072563	0.2393475	22.41	NCF2	neutrophil cytosolic factor 2
25778	9.09e-01	6.84e-01	0.1613	-0.4065375	-0.0655819	912.43	DSTYK	dual serine/threonine and tyrosine protein kinase
112268259	9.09e-01	6.84e-01	0.2408	-0.4065455	-0.097891	106.56	LOC112268259	
7456	9.09e-01	6.84e-01	0.8607	0.4067116	0.3500571	10.65	WIPF1	WAS/WASL interacting protein family member 1
257068	9.09e-01	6.84e-01	0.3499	0.4072249	0.1425073	46.34	PLCXD2	phosphatidylinositol specific phospholipase C X domain containing 2
23317	9.09e-01	6.84e-01	0.1107	0.4075096	0.0451042	1336.2	DNAJC13	DnaJ heat shock protein family (Hsp40) member C13
133015	9.09e-01	6.84e-01	0.1696	0.4068955	0.0690289	338.63	PACRGL	parkin coregulated like
5514	9.09e-01	6.84e-01	0.1889	0.4069944	0.0768888	2578.92	PPP1R10	protein phosphatase 1 regulatory subunit 10
23595	9.09e-01	6.84e-01	0.1886	-0.4070163	-0.0767779	590.65	ORC3	origin recognition complex subunit 3
79912	9.09e-01	6.84e-01	0.2086	-0.4067045	-0.0848572	412.07	PYROXD1	pyridine nucleotide-disulphide oxidoreductase domain 1
51234	9.09e-01	6.84e-01	0.1061	-0.4070223	-0.0431871	973.54	EMC4	ER membrane protein complex subunit 4
56061	9.09e-01	6.84e-01	0.1144	-0.4066808	-0.0465337	2645.63	UBFD1	ubiquitin family domain containing 1
100422558	9.09e-01	6.84e-01	0.2102	0.4065432	0.0854476	131.66	SMG1P6	SMG1 pseudogene 6
100170229	9.09e-01	6.84e-01	0.1968	-0.4065778	-0.0799954	229.66	SRRM5	serine/arginine repetitive matrix 5
23211	9.09e-01	6.84e-01	0.123	0.4073707	0.0501026	1172.28	ZC3H4	zinc finger CCCH-type containing 4
100506374	9.09e-01	6.84e-01	0.7246	-0.4076095	-0.2953585	12.59	EDDM13	epididymal protein 13
100113386	9.09e-01	6.84e-01	0.2141	0.4076813	0.0872708	172.36	UCKL1-AS1	UCKL1 antisense RNA 1
6390	9.09e-01	6.85e-01	0.1542	-0.4059617	-0.0625952	940.97	SDHB	succinate dehydrogenase complex iron sulfur subunit B
9940	9.09e-01	6.85e-01	0.2089	0.4057367	0.0847517	350.52	DLEC1	DLEC1 cilia and flagella associated protein
105377644	9.09e-01	6.85e-01	0.2838	0.4052443	0.1150205	60.02	LOC105377644	uncharacterized LOC105377644
23429	9.09e-01	6.85e-01	0.1507	-0.4054795	-0.0610921	1327.62	RYBP	RING1 and YY1 binding protein
521	9.09e-01	6.85e-01	0.1939	-0.4060247	-0.0787081	502.89	ATP5ME	ATP synthase membrane subunit e
79071	9.09e-01	6.85e-01	0.2806	0.4051593	0.1136792	1942.86	ELOVL6	ELOVL fatty acid elongase 6
285440	9.09e-01	6.85e-01	0.4404	-0.4057851	-0.1787058	62.03	CYP4V2	cytochrome P450 family 4 subfamily V member 2
100288152	9.09e-01	6.85e-01	0.3812	0.4050348	0.1544031	272.54	SLC9A3-AS1	SLC9A3 antisense RNA 1
728613	9.09e-01	6.85e-01	0.2046	0.4051895	0.0828978	256.36	PDCD6P1	PDCD6 pseudogene 1
112574	9.09e-01	6.85e-01	0.1159	0.405221	0.0469563	1357.81	SNX18	sorting nexin 18
196	9.09e-01	6.85e-01	0.2718	0.4051568	0.1101388	7466.12	AHR	aryl hydrocarbon receptor
100128750	9.09e-01	6.85e-01	0.2252	-0.4051694	-0.0912629	165.83	RBPMS-AS1	RBPMS antisense RNA 1
85453	9.09e-01	6.85e-01	0.4283	0.4056173	0.1737153	642.2	TSPYL5	TSPY like 5
2395	9.09e-01	6.85e-01	0.2098	0.4055181	0.0850828	294.98	FXN	frataxin
733	9.09e-01	6.85e-01	0.6956	-0.406024	-0.2824425	13.97	C8G	complement C8 gamma chain
3875	9.09e-01	6.86e-01	0.2258	0.404946	0.0914288	21592.92	KRT18	keratin 18
8693	9.09e-01	6.86e-01	0.279	-0.4049281	-0.1129681	233.55	GALNT4	polypeptide N-acetylgalactosaminyltransferase 4
677832	9.09e-01	6.85e-01	0.7103	-0.4053147	-0.2879056	11.21	SNORA53	small nucleolar RNA, H/ACA box 53
107984660	9.09e-01	6.85e-01	0.4342	0.4055663	0.1761003	40.01	AJUBA-DT	AJUBA divergent transcript
102724078	9.09e-01	6.85e-01	0.8367	-0.4057678	-0.3394912	9.18	LOC102724078	uncharacterized LOC102724078
1051	9.09e-01	6.85e-01	0.2899	-0.4049704	-0.1173937	1475.41	CEBPB	CCAAT enhancer binding protein beta
4595	9.09e-01	6.86e-01	0.2261	-0.4041691	-0.0913909	331.78	MUTYH	mutY DNA glycosylase
129530	9.09e-01	6.86e-01	0.5338	-0.4041698	-0.2157603	21.2	LYG1	lysozyme g1
51244	9.09e-01	6.86e-01	0.1588	0.4043355	0.0641964	498.52	CCDC174	coiled-coil domain containing 174
51014	9.09e-01	6.86e-01	0.1975	-0.4045226	-0.0799101	1453.49	TMED7	transmembrane p24 trafficking protein 7
594839	9.09e-01	6.86e-01	0.6211	0.40474	0.2513872	21.55	SNORA33	small nucleolar RNA, H/ACA box 33
5082	9.09e-01	6.86e-01	0.1307	0.4043361	0.0528664	687.98	PDCL	phosducin like
25766	9.09e-01	6.86e-01	0.1455	-0.4043346	-0.0588144	641.19	PRPF40B	pre-mRNA processing factor 40 homolog B
2967	9.09e-01	6.86e-01	0.1307	-0.4045813	-0.0528661	887.05	GTF2H3	general transcription factor IIH subunit 3
54893	9.09e-01	6.86e-01	0.1701	-0.4044326	-0.0687908	671.11	MTMR10	myotubularin related protein 10
107984826	9.09e-01	6.86e-01	0.5543	-0.4044238	-0.2241692	19.58	LOC107984826	
286410	9.09e-01	6.86e-01	0.1464	-0.4041298	-0.0591838	808.15	ATP11C	ATPase phospholipid transporting 11C
723790	9.09e-01	6.87e-01	0.329	-0.4033404	-0.132718	286.81	H2AC19	H2A clustered histone 19
2744	9.09e-01	6.86e-01	0.1377	-0.4039921	-0.055614	2965.46	GLS	glutaminase
64854	9.09e-01	6.87e-01	0.2031	0.403515	0.0819537	1035.77	USP46	ubiquitin specific peptidase 46
166968	9.09e-01	6.86e-01	0.1361	-0.4036879	-0.0549414	719.44	MIER3	MIER family member 3
10087	9.09e-01	6.87e-01	0.1202	-0.4035501	-0.0485034	1869.94	CERT1	ceramide transporter 1
100289230	9.09e-01	6.86e-01	0.7489	-0.4038511	-0.3024339	10.02	LOC100289230	uncharacterized LOC100289230
54512	9.09e-01	6.87e-01	0.1537	-0.4032769	-0.0619922	497.68	EXOSC4	exosome component 4
55320	9.09e-01	6.87e-01	0.2085	0.4033374	0.0840759	725.85	MIS18BP1	MIS18 binding protein 1
1352	9.09e-01	6.87e-01	0.2428	0.4035703	0.0979695	283.8	COX10	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10
729873	9.09e-01	6.87e-01	0.2156	0.4033117	0.0869696	112.06	TBC1D3	TBC1 domain family member 3
5589	9.09e-01	6.87e-01	0.1438	0.4032849	0.0579766	10484.27	PRKCSH	protein kinase C substrate 80K-H
27076	9.09e-01	6.86e-01	0.49	0.4038514	0.197885	25.6	LYPD3	LY6/PLAUR domain containing 3
6146	9.09e-01	6.87e-01	0.1063	0.4030518	0.0428504	7193.96	RPL22	ribosomal protein L22
9448	9.09e-01	6.87e-01	0.1287	0.4028769	0.051869	3618.4	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4
6259	9.09e-01	6.87e-01	0.114	0.4030155	0.0459368	2207.34	RYK	receptor like tyrosine kinase
26057	9.09e-01	6.87e-01	0.0966	0.402798	0.0389219	3980.98	ANKRD17	ankyrin repeat domain 17
353322	9.09e-01	6.87e-01	0.295	0.4028587	0.1188521	137.98	ANKRD37	ankyrin repeat domain 37
375690	9.09e-01	6.87e-01	0.2838	-0.402977	-0.1143829	167.69	WASH5P	WASP family homolog 5, pseudogene
142678	9.09e-01	6.88e-01	0.1354	-0.4022108	-0.0544442	2155.03	MIB2	MIB E3 ubiquitin protein ligase 2
374987	9.09e-01	6.88e-01	0.7521	-0.4018028	-0.3021818	8.64	NEXN-AS1	NEXN antisense RNA 1
7100	9.09e-01	6.88e-01	0.2509	0.4018348	0.1008168	182.44	TLR5	toll like receptor 5
10865	9.09e-01	6.87e-01	0.3399	-0.402277	-0.1367383	247.77	ARID5A	AT-rich interaction domain 5A
5378	9.09e-01	6.87e-01	0.1513	0.4023831	0.0608743	610.92	PMS1	PMS1 homolog 1, mismatch repair system component
84068	9.09e-01	6.88e-01	0.2686	-0.4017115	-0.1078853	304.31	SLC10A7	solute carrier family 10 member 7
387036	9.09e-01	6.88e-01	0.3196	0.4021606	0.1285249	55.47	GUSBP2	GUSB pseudogene 2
10957	9.09e-01	6.88e-01	0.1224	0.4013858	0.0491301	1615	PNRC1	proline rich nuclear receptor coactivator 1
22884	9.09e-01	6.88e-01	0.1276	0.4014713	0.0512316	865.27	WDR37	WD repeat domain 37
60686	9.09e-01	6.88e-01	0.2174	0.4015787	0.0873031	236.73	C14orf93	chromosome 14 open reading frame 93
102465429	9.09e-01	6.87e-01	0.5233	-0.4025173	-0.2106211	15.72	MIR6511B1	microRNA 6511b-1
64319	9.09e-01	6.88e-01	0.0856	-0.4016206	-0.0343731	3209.25	FBRS	fibrosin
9764	9.09e-01	6.87e-01	0.1939	0.402285	0.077991	740.51	KIAA0513	KIAA0513
642484	9.09e-01	6.88e-01	0.9506	-0.4013964	-0.3815658	20.64	LOC642484	uncharacterized LOC642484
84823	9.09e-01	6.88e-01	0.1755	-0.4015634	-0.0704742	5439.51	LMNB2	lamin B2
7565	9.09e-01	6.88e-01	0.2536	0.4020106	0.1019633	112.04	ZNF17	zinc finger protein 17
22919	9.09e-01	6.88e-01	0.1164	-0.4018066	-0.0467748	2898.49	MAPRE1	microtubule associated protein RP/EB family member 1
26205	9.09e-01	6.88e-01	0.1229	0.4018797	0.0493792	860.26	GMEB2	glucocorticoid modulatory element binding protein 2
5734	9.09e-01	6.88e-01	0.3891	-0.4013092	-0.156159	177.49	PTGER4	prostaglandin E receptor 4
55929	9.09e-01	6.88e-01	0.1411	-0.4010383	-0.0565752	665.13	DMAP1	DNA methyltransferase 1 associated protein 1
107986087	9.09e-01	6.88e-01	0.5954	-0.4011678	-0.2388453	15.97	LOC107986087	uncharacterized LOC107986087
105379506	9.09e-01	6.88e-01	0.7966	-0.4010934	-0.3195239	8.97	LOC105379506	
5290	9.09e-01	6.89e-01	0.1226	0.4006301	0.0491052	720.31	PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha
100134713	9.09e-01	6.89e-01	0.2275	0.4006597	0.091149	175.55	NDUFB2-AS1	NDUFB2 antisense RNA 1
283518	9.09e-01	6.89e-01	0.343	0.4007462	0.1374405	44.52	KCNRG	potassium channel regulator
146050	9.09e-01	6.89e-01	0.1319	-0.4008617	-0.0528612	908.46	ZSCAN29	zinc finger and SCAN domain containing 29
7782	9.09e-01	6.89e-01	0.4191	-0.4006963	-0.1679188	67.91	SLC30A4	solute carrier family 30 member 4
8515	9.10e-01	6.89e-01	0.3471	-0.4004758	-0.1389922	41.98	ITGA10	integrin subunit alpha 10
57646	9.10e-01	6.89e-01	0.1956	0.4003986	0.0783101	1297.53	USP28	ubiquitin specific peptidase 28
107986997	9.10e-01	6.89e-01	0.4497	0.400272	0.1799896	30.91	LOC107986997	uncharacterized LOC107986997
91574	9.10e-01	6.89e-01	0.1712	-0.4000185	-0.0684999	390.1	MTRFR	mitochondrial translation release factor in rescue
147841	9.10e-01	6.89e-01	0.2327	-0.4000515	-0.0930871	265.35	SPC24	SPC24 component of NDC80 kinetochore complex
107987280	9.10e-01	6.89e-01	0.5653	-0.3998923	-0.2260697	18.62	LOC107987280	uncharacterized LOC107987280
644596	9.10e-01	6.89e-01	0.2928	0.3999239	0.1170821	76.26	SMIM10L2B	small integral membrane protein 10 like 2B
107987110	9.10e-01	6.89e-01	0.6519	0.3997112	0.2605633	26.95	LOC107987110	uncharacterized LOC107987110
83852	9.10e-01	6.89e-01	0.2583	0.399703	0.1032423	158.33	SETDB2	SET domain bifurcated histone lysine methyltransferase 2
84288	9.10e-01	6.90e-01	0.2109	-0.3992629	-0.0841921	357.25	EFCAB2	EF-hand calcium binding domain 2
57205	9.10e-01	6.90e-01	0.1823	0.3985797	0.0726739	344.59	ATP10D	ATPase phospholipid transporting 10D (putative)
55521	9.10e-01	6.90e-01	0.4605	0.3990177	0.1837493	244.1	TRIM36	tripartite motif containing 36
729177	9.10e-01	6.90e-01	0.9667	0.3985451	0.3852822	11.21	NBAT1	neuroblastoma associated transcript 1
534	9.10e-01	6.90e-01	0.5573	-0.399504	-0.2226258	16.04	ATP6V1G2	ATPase H+ transporting V1 subunit G2
8732	9.10e-01	6.90e-01	0.1526	-0.3987313	-0.0608347	611.6	RNGTT	RNA guanylyltransferase and 5'-phosphatase
105180390	9.10e-01	6.90e-01	0.5666	0.399079	0.2261016	15.49	SPDYE13	speedy/RINGO cell cycle regulator family member E13
