ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8157671	0.6765465	5.30e-01	-0.6467131	-6.65072	-0.19313818	OR1J4	olfactory receptor family 1 subfamily J member 4
8120824	0.6765465	5.30e-01	-0.6467114	-6.65072	-0.07522836		
8033635	0.67655	5.30e-01	-0.6466537	-6.65076	-0.15138382	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10
8045602	0.67655	5.30e-01	-0.646642	-6.65077	-0.08908421		
7948369	0.676556	5.30e-01	-0.646602	-6.6508	-0.09935182		
8006440	0.6765624	5.30e-01	-0.6465614	-6.65082	-0.09317804	CCL7	C-C motif chemokine ligand 7
8097973	0.6766306	5.31e-01	-0.6464342	-6.65091	-0.26532432	GUCY1B3	guanylate cyclase 1 soluble subunit beta
7892942	0.6766306	5.31e-01	-0.6464108	-6.65092	-0.22323604		
7953977	0.6766393	5.31e-01	-0.6463498	-6.65096	-0.09735886		
7939998	0.6766393	5.31e-01	-0.6463316	-6.65098	-0.08322893		
8030128	0.6766393	5.31e-01	-0.6463023	-6.651	-0.19641807	PPP1R15A	protein phosphatase 1 regulatory subunit 15A
7972055	0.6767767	5.31e-01	-0.6460974	-6.65113	-0.22224832	KCTD12	potassium channel tetramerization domain containing 12
7975793	0.6767885	5.31e-01	-0.646021	-6.65118	-0.08622604	BATF	basic leucine zipper ATF-like transcription factor
8123763	0.6767885	5.31e-01	-0.6460176	-6.65119	-0.08993179		
7968800	0.6770807	5.31e-01	-0.6455904	-6.65147	-0.37650504	DGKH	diacylglycerol kinase eta
7971998	0.6770807	5.31e-01	-0.6455571	-6.6515	-0.0771275		
8150428	0.6770807	5.31e-01	-0.6455533	-6.6515	-0.40073543	SFRP1	secreted frizzled related protein 1
8016718	0.6771198	5.31e-01	-0.6454421	-6.65157	-0.20162643	CHAD	chondroadherin
7921786	0.6771198	5.31e-01	0.6454392	-6.65157	0.12171232	PFDN2	prefoldin subunit 2
7897006	0.677136	5.31e-01	-0.6453864	-6.65161	-0.11766718	MMP23A///MMP23B	matrix metallopeptidase 23A (pseudogene)///matrix metallopeptidase 23B
7978686	0.6771765	5.31e-01	-0.6452878	-6.65168	-0.13547507	NKX2-8	NK2 homeobox 8
8066294	0.6771765	5.31e-01	-0.6452705	-6.65169	-0.23746629	EMILIN3	elastin microfibril interfacer 3
8144512	0.6772382	5.31e-01	-0.6451404	-6.65177	-0.06947743		
8043621	0.6772382	5.31e-01	0.6451181	-6.65179	0.21961679	ARID5A	AT-rich interaction domain 5A
8148917	0.6772382	5.31e-01	-0.6450955	-6.6518	-0.16970982	MFSD3	major facilitator superfamily domain containing 3
7991258	0.6774341	5.32e-01	0.6448172	-6.65199	0.08993814	POLG	DNA polymerase gamma, catalytic subunit
8024120	0.6774767	5.32e-01	0.6447312	-6.65205	0.07362407	ABCA7	ATP binding cassette subfamily A member 7
8024429	0.6774949	5.32e-01	0.6446754	-6.65209	0.15550493	AMH	anti-Mullerian hormone
8149065	0.6774949	5.32e-01	-0.6446302	-6.65212	-0.08285807		
8014167	0.6774949	5.32e-01	-0.6446109	-6.65213	-0.11256739		
8008289	0.677649	5.32e-01	-0.644385	-6.65228	-0.10646664	TMEM92	transmembrane protein 92
7932227	0.677702	5.32e-01	-0.6442861	-6.65235	-0.2663125	NMT2	N-myristoyltransferase 2
8156415	0.6777355	5.32e-01	-0.6442115	-6.6524	-0.26667768	WNK2	WNK lysine deficient protein kinase 2
7899392	0.6777856	5.32e-01	0.6441162	-6.65246	0.38306575	SCARNA1	small Cajal body-specific RNA 1
8180206	0.6778156	5.32e-01	0.644046	-6.65251	0.11845032		
7913357	0.6778977	5.32e-01	-0.6439105	-6.6526	-0.22017679	ECE1	endothelin converting enzyme 1
7978822	0.6779333	5.32e-01	-0.6438333	-6.65265	-0.06944143		
7899909	0.6779744	5.32e-01	-0.6437485	-6.6527	-0.15585146		
8089986	0.6779744	5.32e-01	-0.6437168	-6.65273	-0.08862604		
8062490	0.6781289	5.32e-01	-0.6434904	-6.65288	-0.35397114	SNORA60	small nucleolar RNA, H/ACA box 60
8071420	0.6781409	5.32e-01	-0.6434429	-6.65291	-0.18667389	SERPIND1	serpin family D member 1
7895319	0.6782992	5.33e-01	-0.6432118	-6.65306	-0.20253304		
7893211	0.6783783	5.33e-01	0.6430802	-6.65315	0.13973582		
8058159	0.6784085	5.33e-01	-0.6430097	-6.6532	-0.07319971		
8106514	0.6784125	5.33e-01	-0.6429722	-6.65322	-0.14675436		
8154763	0.6784599	5.33e-01	-0.6428723	-6.65329	-0.23875086		
7947361	0.6784599	5.33e-01	-0.6428188	-6.65332	-0.06008986		
7962703	0.6784599	5.33e-01	-0.6428152	-6.65333	-0.09110971	COL2A1	collagen type II alpha 1 chain
8100428	0.6784766	5.33e-01	0.6427617	-6.65336	0.18371561	CLOCK	clock circadian regulator
7929373	0.6784873	5.33e-01	-0.6427158	-6.65339	-0.17618261	LGI1	leucine rich glioma inactivated 1
7893024	0.6785379	5.33e-01	-0.6426198	-6.65346	-0.13932475		
8007701	0.6787641	5.33e-01	-0.6423028	-6.65367	-0.17270504	HIGD1B	HIG1 hypoxia inducible domain family member 1B
8159127	0.6787641	5.33e-01	-0.6422678	-6.65369	-0.13002654	RXRA	retinoid X receptor alpha
8059244	0.6787641	5.33e-01	-0.6422387	-6.65371	-0.225094	CHPF	chondroitin polymerizing factor
8036525	0.6788851	5.33e-01	0.6419924	-6.65388	0.10108904	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1
8178712	0.6788851	5.33e-01	-0.6419759	-6.65389	-0.49530554	TNXB///TNXA	tenascin XB///tenascin XA (pseudogene)
8179935	0.6788851	5.33e-01	-0.6419759	-6.65389	-0.49530554	TNXB///TNXA	tenascin XB///tenascin XA (pseudogene)
8176951	0.6788851	5.33e-01	0.6419263	-6.65392	0.11890682		
8075505	0.6788851	5.33e-01	-0.6419243	-6.65392	-0.07550332		
8130438	0.6789268	5.33e-01	-0.6418394	-6.65398	-0.13883979	TFB1M	transcription factor B1, mitochondrial
8124691	0.679023	5.34e-01	0.6416864	-6.65408	0.29852179	HCG8	HLA complex group 8
7895465	0.6790711	5.34e-01	-0.6415936	-6.65414	-0.16309946		
8068164	0.6790798	5.34e-01	0.6415501	-6.65417	0.12506986	KRTAP20-3	keratin associated protein 20-3
8098246	0.6791395	5.34e-01	-0.6414427	-6.65424	-0.08171589	ANXA10	annexin A10
8115344	0.67914	5.34e-01	0.6414048	-6.65427	0.07836186		
8069872	0.67914	5.34e-01	0.641377	-6.65429	0.16267664	KRTAP11-1	keratin associated protein 11-1
8167305	0.6793282	5.34e-01	-0.6411086	-6.65446	-0.26895	EBP	emopamil binding protein (sterol isomerase)
8133477	0.6793699	5.34e-01	-0.6410017	-6.65454	-0.12493311	GTF2IRD1	GTF2I repeat domain containing 1
8115410	0.6793699	5.34e-01	-0.6409709	-6.65456	-0.1080255	GEMIN5	gem nuclear organelle associated protein 5
7929466	0.6793699	5.34e-01	0.6409588	-6.65456	0.07496029	CYP2C18	cytochrome P450 family 2 subfamily C member 18
8085120	0.6794149	5.34e-01	-0.6408541	-6.65463	-0.07651864		
7950282	0.6794149	5.34e-01	-0.6408373	-6.65464	-0.14816339		
8034555	0.6794784	5.34e-01	0.6407024	-6.65473	0.10192546	RTBDN	retbindin
8023948	0.6794784	5.34e-01	-0.6406927	-6.65474	-0.09401229	TPGS1	tubulin polyglutamylase complex subunit 1
8001477	0.6795618	5.34e-01	0.6405347	-6.65485	0.12341957	AMFR	autocrine motility factor receptor
8023184	0.6795618	5.34e-01	-0.6405231	-6.65485	-0.10844314	SKOR2	SKI family transcriptional corepressor 2
8127380	0.679623	5.34e-01	-0.6403975	-6.65494	-0.08559079	LGSN	lengsin, lens protein with glutamine synthetase domain
7904691	0.679623	5.34e-01	-0.6403813	-6.65495	-0.06684761		
8139121	0.6797451	5.34e-01	-0.6401958	-6.65507	-0.12260286		
8063942	0.6798315	5.35e-01	0.640055	-6.65516	0.06604439	NTSR1	neurotensin receptor 1 (high affinity)
8051744	0.6799168	5.35e-01	-0.6399156	-6.65526	-0.0932545		
8099717	0.6799328	5.35e-01	-0.639863	-6.65529	-0.24711696		
8045018	0.6799899	5.35e-01	-0.6397481	-6.65537	-0.08189139	PROC	protein C, inactivator of coagulation factors Va and VIIIa
8088998	0.6799899	5.35e-01	-0.639699	-6.6554	-0.07177714		
8122865	0.6799899	5.35e-01	-0.6396938	-6.6554	-0.07094236	VIP	vasoactive intestinal peptide
8011337	0.6800553	5.35e-01	0.6395793	-6.65548	0.31121454	OR3A1	olfactory receptor family 3 subfamily A member 1
7894652	0.6801156	5.35e-01	0.6394713	-6.65555	0.14744568		
8031949	0.6802319	5.35e-01	0.639293	-6.65567	0.09117746	ZNF324B	zinc finger protein 324B
8143088	0.6803328	5.35e-01	-0.6390963	-6.6558	-0.14539396	CNOT4	CCR4-NOT transcription complex subunit 4
7993112	0.6803328	5.35e-01	-0.6390887	-6.65581	-0.08438343		
7923547	0.6803328	5.35e-01	-0.639069	-6.65582	-0.3521705	CHI3L1	chitinase 3 like 1
7968761	0.6804638	5.35e-01	0.6388724	-6.65595	0.15258086	NAA16	N(alpha)-acetyltransferase 16, NatA auxiliary subunit
7940022	0.6805812	5.35e-01	0.6386928	-6.65607	0.11465546	RTN4RL2	reticulon 4 receptor-like 2
7893278	0.6806159	5.35e-01	-0.6386168	-6.65612	-0.22467964		
8003578	0.6808021	5.36e-01	-0.6383511	-6.65629	-0.08912932	ZG16	zymogen granule protein 16
8071953	0.6808552	5.36e-01	0.6382521	-6.65636	0.15570925	SGSM1	small G protein signaling modulator 1
8030094	0.680909	5.36e-01	-0.6381521	-6.65643	-0.08112354	FUT2	fucosyltransferase 2
7905500	0.6809612	5.36e-01	-0.6380542	-6.65649	-0.09949036	LCE2D	late cornified envelope 2D
7979241	0.6810048	5.36e-01	-0.637967	-6.65655	-0.21044564	BMP4	bone morphogenetic protein 4
8060030	0.6810788	5.36e-01	0.6378277	-6.65664	0.09819186	HDAC4	histone deacetylase 4
7989832	0.6810788	5.36e-01	-0.6378093	-6.65665	-0.08811532		
7894875	0.6811791	5.36e-01	-0.6376512	-6.65676	-0.20706857		
7967711	0.6812154	5.36e-01	0.6375732	-6.65681	0.10966821	DDX51	DEAD-box helicase 51
7894654	0.6812198	5.36e-01	-0.6375352	-6.65683	-0.16857189		
8180334	0.6813184	5.36e-01	-0.6373791	-6.65694	-0.06596464	UBE2D3	ubiquitin conjugating enzyme E2 D3
8039706	0.6813539	5.36e-01	-0.6373022	-6.65699	-0.09937414	ZNF256	zinc finger protein 256
7938758	0.6814044	5.36e-01	-0.6371882	-6.65706	-0.0877945	SAA1	serum amyloid A1
7895962	0.6814044	5.36e-01	-0.6371738	-6.65707	-0.13556225		
8127156	0.6814578	5.36e-01	-0.6370744	-6.65714	-0.0869385		
7930680	0.6815409	5.37e-01	-0.6369379	-6.65723	-0.08075689		
8067111	0.6816414	5.37e-01	-0.6367795	-6.65733	-0.07674425		
8160086	0.6816851	5.37e-01	-0.6366923	-6.65739	-0.09351575		
7941594	0.6818388	5.37e-01	0.6364666	-6.65754	0.10666654	TMEM151A	transmembrane protein 151A
8120464	0.6818388	5.37e-01	-0.6364348	-6.65756	-0.08960889		
8006999	0.6820061	5.37e-01	0.6361739	-6.65773	0.09404536	CSF3	colony stimulating factor 3
7942809	0.6820061	5.37e-01	-0.6361594	-6.65774	-0.09955718		
7963545	0.6820061	5.37e-01	-0.6361278	-6.65777	-0.10468543	KRT79	keratin 79
7892664	0.6821921	5.37e-01	-0.6358356	-6.65796	-0.35069696		
7898448	0.6821921	5.37e-01	0.6358299	-6.65796	0.08157175	PADI4	peptidyl arginine deiminase 4
7913705	0.6822373	5.37e-01	-0.6357408	-6.65802	-0.083088	CNR2	cannabinoid receptor 2
8157189	0.6822749	5.37e-01	-0.6356612	-6.65807	-0.09202596		
7914350	0.682313	5.37e-01	-0.6355809	-6.65813	-0.10086461	SERINC2	serine incorporator 2
8031514	0.6823946	5.37e-01	-0.6354239	-6.65823	-0.12179129	ZNF865	zinc finger protein 865
8146239	0.6823946	5.37e-01	-0.6353925	-6.65825	-0.11245157		
7913835	0.6823946	5.38e-01	0.6353811	-6.65826	0.1332935	RHCE	Rh blood group CcEe antigens
8072358	0.6823957	5.38e-01	-0.6353472	-6.65828	-0.23910825		
8003401	0.682469	5.38e-01	-0.6351854	-6.65839	-0.09489193	APRT	adenine phosphoribosyltransferase
8101697	0.682469	5.38e-01	-0.6351496	-6.65841	-0.06173207		
7911258	0.682469	5.38e-01	-0.6351358	-6.65842	-0.07414136	OR2L3	olfactory receptor family 2 subfamily L member 3
8088866	0.682469	5.38e-01	-0.6351159	-6.65843	-0.23180614	CNTN3	contactin 3
7958000	0.682469	5.38e-01	0.6350927	-6.65845	0.12756332	CHPT1	choline phosphotransferase 1
8017437	0.6824778	5.38e-01	-0.6350433	-6.65848	-0.11579325	FTSJ3	FtsJ homolog 3
8090503	0.6824778	5.38e-01	-0.6350131	-6.6585	-0.10869479		
8083893	0.6824778	5.38e-01	-0.6349841	-6.65852	-0.11041332		
7936578	0.6824952	5.38e-01	-0.6349298	-6.65856	-0.17843339	FAM204A	family with sequence similarity 204 member A
7894041	0.6825252	5.38e-01	0.6348596	-6.6586	0.12834461		
8029347	0.6826333	5.38e-01	-0.6346918	-6.65871	-0.15381761	ZNF230	zinc finger protein 230
7936928	0.6826442	5.38e-01	-0.6346457	-6.65874	-0.10326186	MMP21	matrix metallopeptidase 21
8170753	0.6826647	5.38e-01	0.6345874	-6.65878	0.08373225	SRPK3	SRSF protein kinase 3
8154365	0.6826956	5.38e-01	-0.6344565	-6.65887	-0.08380521		
7892846	0.6826956	5.38e-01	-0.6344523	-6.65887	-0.08431464		
8171837	0.6826956	5.38e-01	0.6344511	-6.65887	0.34826286	KLHL15	kelch like family member 15
8160968	0.682755	5.38e-01	-0.6343443	-6.65894	-0.10810543	STOML2	stomatin like 2
8174277	0.6829056	5.38e-01	-0.6340953	-6.65911	-0.07117407		
8173360	0.6829056	5.38e-01	-0.6340742	-6.65912	-0.12076046		
8047965	0.6829056	5.38e-01	0.6340581	-6.65913	0.47629411	UNC80	unc-80 homolog, NALCN activator
8003812	0.6829067	5.38e-01	-0.6340243	-6.65915	-0.12994296	OR3A3	olfactory receptor family 3 subfamily A member 3
7926486	0.6829735	5.38e-01	-0.6339082	-6.65923	-0.08514032	SLC39A12	solute carrier family 39 member 12
7892841	0.6829794	5.38e-01	0.6338681	-6.65925	0.12176207		
8034712	0.6830417	5.39e-01	0.6337577	-6.65933	0.23167829	PODNL1	podocan like 1
8180283	0.6831386	5.39e-01	0.6335993	-6.65943	0.13078796	RPL13	ribosomal protein L13
8099029	0.6831386	5.39e-01	0.6335714	-6.65945	0.09089525	TNIP2	TNFAIP3 interacting protein 2
8141829	0.683424	5.39e-01	-0.6331819	-6.65971	-0.14370589	UPK3BL///POLR2J3///POLR2J2///POLR2J4///POLR2J	uroplakin 3B-like///RNA polymerase II subunit J3///RNA polymerase II subunit J2///RNA polymerase II subunit J4, pseudogene///RNA polymerase II subunit J
7910636	0.6835758	5.39e-01	-0.6329594	-6.65985	-0.204704		
7896383	0.6836367	5.39e-01	0.6328507	-6.65992	0.09684282		
7906433	0.6837351	5.39e-01	-0.6326852	-6.66003	-0.22968896		
7895476	0.6837351	5.39e-01	-0.6326447	-6.66006	-0.11655757		
7978391	0.6837351	5.39e-01	0.63263	-6.66007	0.14763161	NOVA1	NOVA alternative splicing regulator 1
7982348	0.6837491	5.39e-01	-0.6325798	-6.6601	-0.07156718		
7894697	0.6837855	5.39e-01	-0.6324927	-6.66016	-0.2194795		
8153550	0.6837855	5.39e-01	0.6324443	-6.66019	0.13855218	NRBP2	nuclear receptor binding protein 2
8045529	0.6837855	5.39e-01	-0.6323943	-6.66022	-0.07377693		
8133021	0.6837855	5.39e-01	0.6323715	-6.66024	0.08574839	ARAFP2	ARAF pseudogene 2
8139804	0.6837855	5.39e-01	0.6323715	-6.66024	0.08574839	ARAFP2	ARAF pseudogene 2
7945377	0.6837957	5.39e-01	-0.6323037	-6.66028	-0.20434139	SIGIRR	single Ig and TIR domain containing
8023822	0.6837957	5.39e-01	0.6322937	-6.66029	0.09024946	CBLN2	cerebellin 2 precursor
7895299	0.6838807	5.40e-01	0.6321549	-6.66038	0.12095536		
8114489	0.6839184	5.40e-01	-0.6320751	-6.66043	-0.06827568		
8132960	0.6841482	5.40e-01	-0.6317552	-6.66064	-0.11922764		
7966266	0.6842642	5.40e-01	0.6315776	-6.66076	0.12353361		
8014008	0.6842689	5.40e-01	-0.6314957	-6.66081	-0.07180789	BLMH	bleomycin hydrolase
8135856	0.6842689	5.40e-01	0.6314444	-6.66085	0.12525311	ARF5	ADP ribosylation factor 5
8039829	0.6842689	5.40e-01	-0.6314162	-6.66087	-0.07442004	1060P11.3///KIR2DS2///KIR2DL5B///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS4///KIR2DS3///KIR2DS1///KIR2DL4///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3///KIR2DL1	killer cell immunoglobulin-like receptor, three domains, pseudogene///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 2///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5B///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A///killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 1///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1///killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5///killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 3///killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1
7937700	0.6842689	5.40e-01	-0.6313889	-6.66088	-0.08028971	KRTAP5-5	keratin associated protein 5-5
7943969	0.6842689	5.40e-01	-0.6313713	-6.6609	-0.11033646	HTR3A	5-hydroxytryptamine receptor 3A
8132097	0.6842689	5.40e-01	-0.6313558	-6.66091	-0.13235289	INMT-FAM188B///FAM188B	INMT-FAM188B readthrough (NMD candidate)///family with sequence similarity 188 member B
8125295	0.6842689	5.40e-01	0.6313223	-6.66093	0.097384	TNXB///ATF6B	tenascin XB///activating transcription factor 6 beta
8016390	0.6842689	5.40e-01	-0.6313064	-6.66094	-0.1936385	COPZ2	coatomer protein complex subunit zeta 2
7895213	0.6842689	5.40e-01	-0.6312788	-6.66096	-0.27553725		
8013309	0.6844995	5.40e-01	0.6309344	-6.66118	0.0667155		
8088384	0.6844995	5.40e-01	-0.63092	-6.66119	-0.08125679	PDHB	pyruvate dehydrogenase (lipoamide) beta
7895511	0.6844995	5.40e-01	-0.6308723	-6.66122	-0.43223104		
8030321	0.6844995	5.40e-01	-0.6308602	-6.66123	-0.10627554	ALDH16A1	aldehyde dehydrogenase 16 family member A1
7926817	0.6845092	5.40e-01	-0.6308155	-6.66126	-0.09321564		
8129695	0.6845398	5.40e-01	-0.6307251	-6.66132	-0.07141618	ALDH8A1	aldehyde dehydrogenase 8 family member A1
8107200	0.6845398	5.40e-01	-0.6307121	-6.66133	-0.08958121	RAB9BP1	RAB9B, member RAS oncogene family pseudogene 1
8005603	0.6846035	5.41e-01	0.6306	-6.6614	0.48101661	SLC47A1	solute carrier family 47 member 1
7936249	0.6846849	5.41e-01	0.630438	-6.66151	0.094094	SORCS1	sortilin related VPS10 domain containing receptor 1
8037878	0.6846849	5.41e-01	-0.6304331	-6.66151	-0.09435821	MEIS3	Meis homeobox 3
7912136	0.6847544	5.41e-01	-0.6303136	-6.66159	-0.05823268	UTS2	urotensin 2
8068046	0.6848021	5.41e-01	-0.6302214	-6.66165	-0.05791857		
7939928	0.6848459	5.41e-01	-0.6301341	-6.66171	-0.07619404	OR4P4	olfactory receptor family 4 subfamily P member 4
7971484	0.6849098	5.41e-01	-0.6300216	-6.66178	-0.07991125		
8143557	0.6849909	5.41e-01	0.6298877	-6.66187	0.08710418	OR6W1P	olfactory receptor family 6 subfamily W member 1 pseudogene
8115168	0.6850187	5.41e-01	-0.6298204	-6.66191	-0.08971193	RBM22	RNA binding motif protein 22
7897277	0.6852145	5.41e-01	0.6295431	-6.66209	0.08573043	LINC00337	long intergenic non-protein coding RNA 337
8164165	0.6852919	5.41e-01	-0.6294138	-6.66218	-0.17287836	HSPA5	heat shock protein family A (Hsp70) member 5
7961652	0.6853431	5.41e-01	-0.6293173	-6.66224	-0.09680907		
8065920	0.6853928	5.41e-01	0.6292226	-6.6623	0.08566461	FER1L4	fer-1 like family member 4, pseudogene
7895592	0.6854945	5.41e-01	0.629063	-6.66241	0.22016493		
8061666	0.6855502	5.42e-01	-0.6289608	-6.66247	-0.12014636		
8000928	0.685685	5.42e-01	-0.6287598	-6.6626	-0.06853543		
8168892	0.6859846	5.42e-01	-0.628353	-6.66287	-0.23198243	TCEAL2	transcription elongation factor A like 2
8159803	0.6860787	5.42e-01	-0.6281826	-6.66298	-0.09176407	FAM138E///FAM138D///FAM138C///FAM138B///FAM138A///FAM138F	family with sequence similarity 138 member E///family with sequence similarity 138 member D///family with sequence similarity 138 member C///family with sequence similarity 138 member B///family with sequence similarity 138 member A///family with sequence similarity 138 member F
7942816	0.6860787	5.42e-01	0.6281702	-6.66299	0.06234561		
7925432	0.686192	5.42e-01	-0.627981	-6.66311	-0.07602807		
7973900	0.686192	5.42e-01	-0.6279636	-6.66312	-0.13327461	IGBP1P1	immunoglobulin (CD79A) binding protein 1 pseudogene 1
8142624	0.6862769	5.42e-01	-0.6278076	-6.66323	-0.07336296	TAS2R16	taste 2 receptor member 16
7893398	0.6862769	5.42e-01	-0.6277923	-6.66324	-0.09962236		
8005397	0.6862961	5.42e-01	0.6276975	-6.6633	0.10194257		
7943197	0.6862961	5.42e-01	-0.6276782	-6.66331	-0.075879	HEPHL1	hephaestin like 1
7932492	0.6862961	5.42e-01	0.6276708	-6.66332	0.11108011	C10orf113	chromosome 10 open reading frame 113
8172088	0.6863566	5.42e-01	0.6275626	-6.66339	0.09671139	BCOR///BCOR	BCL6 corepressor///BCL6 corepressor
7936083	0.6867586	5.43e-01	0.6270279	-6.66373	0.10421525	PCGF6	polycomb group ring finger 6
7895838	0.6868024	5.43e-01	-0.6269407	-6.66379	-0.11214		
8035539	0.6868537	5.43e-01	0.6268441	-6.66385	0.18639986	CERS1///GDF1///CERS1///GDF1	ceramide synthase 1///growth differentiation factor 1///ceramide synthase 1///growth differentiation factor 1
8053549	0.6868985	5.43e-01	-0.6267555	-6.66391	-0.09243511		
8163023	0.6869189	5.43e-01	-0.6266975	-6.66395	-0.1122175	IKBKAP	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein
8040265	0.68704	5.43e-01	0.6265137	-6.66407	0.09245789	KCNF1	potassium voltage-gated channel modifier subfamily F member 1
7895080	0.6870819	5.43e-01	-0.6264158	-6.66413	-0.21421082		
7967789	0.6870819	5.43e-01	-0.6263962	-6.66415	-0.06618471	PXMP2	peroxisomal membrane protein 2
8005043	0.6871995	5.43e-01	-0.6262169	-6.66426	-0.26542511	LINC00670	long intergenic non-protein coding RNA 670
8166576	0.6872164	5.43e-01	0.6261632	-6.6643	0.07039343	MAGEB5	MAGE family member B5
8106929	0.6873562	5.43e-01	-0.6259561	-6.66443	-0.06841225		
8116846	0.6873692	5.43e-01	0.6259073	-6.66446	0.16467361		
7910265	0.6876637	5.44e-01	-0.6255071	-6.66472	-0.07477857	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF
7932088	0.6876699	5.44e-01	-0.6254669	-6.66475	-0.08225504	UCMA	upper zone of growth plate and cartilage matrix associated
7946306	0.6877151	5.44e-01	-0.6253778	-6.66481	-0.57008543	OVCH2	ovochymase 2 (gene/pseudogene)
8082478	0.6877293	5.44e-01	0.6253	-6.66486	0.12007218	COPG1	coatomer protein complex subunit gamma 1
8167443	0.6877293	5.44e-01	-0.6252848	-6.66487	-0.08683318	MAGIX	MAGI family member, X-linked
8022436	0.6877293	5.44e-01	-0.6252624	-6.66488	-0.08581975	LINC00314	long intergenic non-protein coding RNA 314
7918457	0.6878437	5.44e-01	-0.625087	-6.665	-0.08803664	KCNA3	potassium voltage-gated channel subfamily A member 3
7892847	0.6878734	5.44e-01	0.6250174	-6.66504	0.20096939		
8054329	0.6879561	5.44e-01	-0.6248815	-6.66513	-0.11815964	RNF149	ring finger protein 149
8117128	0.6880009	5.44e-01	0.6247931	-6.66519	0.13129911	E2F3	E2F transcription factor 3
7899990	0.6880245	5.44e-01	0.624731	-6.66523	0.12098411	NCDN	neurochondrin
7922250	0.68807	5.44e-01	-0.624639	-6.66529	-0.13592164	SCYL3	SCY1 like pseudokinase 3
8117741	0.68807	5.44e-01	0.624609	-6.66531	0.08654218	OR2H2	olfactory receptor family 2 subfamily H member 2
8141303	0.6882684	5.44e-01	0.6243238	-6.66549	0.11679954		
8027824	0.6882684	5.45e-01	0.6242964	-6.66551	0.07725107	MAG	myelin associated glycoprotein
7919024	0.6883548	5.45e-01	0.624156	-6.6656	0.08266718		
8015890	0.6883809	5.45e-01	-0.6240908	-6.66564	-0.08402468	PYY	peptide YY
8116086	0.6884371	5.45e-01	0.6239642	-6.66573	0.16303718	DOK3	docking protein 3
7893595	0.6884371	5.45e-01	0.6239289	-6.66575	0.23697429		
8059067	0.6884371	5.45e-01	0.623923	-6.66575	0.11867746	IHH	indian hedgehog
7896081	0.6884407	5.45e-01	0.6238679	-6.66579	0.14762136		
8136844	0.6884407	5.45e-01	-0.6238532	-6.6658	-0.0613175	TAS2R39	taste 2 receptor member 39
7938366	0.6885013	5.45e-01	0.623745	-6.66587	0.30269754	WEE1	WEE1 G2 checkpoint kinase
8110668	0.6885667	5.45e-01	0.623619	-6.66595	0.28919196		
8159086	0.6885667	5.45e-01	-0.6235975	-6.66596	-0.08293868	ADAMTSL2	ADAMTS like 2
8086797	0.6885667	5.45e-01	-0.6235348	-6.666	-0.07428979		
8103892	0.6885667	5.45e-01	-0.6235331	-6.66601	-0.14897014		
8081001	0.6886265	5.45e-01	-0.6234251	-6.66608	-0.51489907	ROBO2	roundabout guidance receptor 2
7896264	0.6886265	5.45e-01	-0.6233933	-6.6661	-0.09228293		
8124457	0.6887554	5.45e-01	-0.6232	-6.66622	-0.07719357		
7954398	0.6890204	5.45e-01	-0.6228368	-6.66646	-0.08649368	SPX	spexin hormone
8009784	0.6890805	5.45e-01	-0.6227293	-6.66653	-0.07905879	MRPS7	mitochondrial ribosomal protein S7
