ID	Seqname	Position	Strand	Condition	ConditionNum	GeneName	GeneBiotype	Region	RBPNum	miRNANum	SplicingSiteNum	SNPNum	CellLine	CellLineNum	Technique	TechniqueNum	Quantification
m6A_hg38_392538	chr8	93734457	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	RBM12B	protein_coding	Exon	13	0	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_392539	chr8	93734462	-	GSE54921;PA-m6A-seq;Homo_sapiens;HeLa;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl	2	RBM12B	protein_coding	Exon	15	0	0	0	HeLa;HEK293T	2	PA-m6A-seq;miCLIP2	2	1
m6A_hg38_392540	chr8	93734486	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE54921;PA-m6A-seq;Homo_sapiens;HeLa;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	6	RBM12B	protein_coding	Exon	19	0	0	0	MOLM13;HEK293 ;HeLa;HEK293T;HEK293E	5	miCLIP ;PA-m6A-seq;miCLIP2	3	1
m6A_hg38_392541	chr8	93734534	-	GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE124509;m6ACE;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	4	RBM12B	protein_coding	Exon	18	0	0	0	HEK293 ;HEK293T;HEK293E	3	miCLIP ;m6ACE;miCLIP2	3	1
m6A_hg38_392542	chr8	93734558	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE134103;miCLIP;Homo_sapiens;HeLa;ribominuse|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	6	RBM12B	protein_coding	Exon	14	0	0	0	CD8T;A549;HeLa;HEK293T;HEK293E	5	m6A-CLIP-seq;miCLIP ;miCLIP2	3	1
m6A_hg38_392544	chr8	93734630	-	GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	4	RBM12B	protein_coding	Exon	17	0	0	0	HEK293 ;HEK293T;HEK293E	3	miCLIP ;miCLIP2	2	1
m6A_hg38_392546	chr8	93734678	-	GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl	2	RBM12B	protein_coding	Exon	11	0	0	0	HEK293 ;HEK293T	2	miCLIP ;miCLIP2	2	1
m6A_hg38_392547	chr8	93734699	-	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	RBM12B	protein_coding	Exon	14	0	0	0	HEK293T;HEK293E	2	miCLIP2;miCLIP 	2	1
m6A_hg38_392548	chr8	93734720	-	GSE124509;m6ACE;Homo_sapiens;HEK293T;FTO_affected|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl	5	RBM12B	protein_coding	Exon	13	0	0	0	HEK293T;HEK293E;HeLa;HEK293 	4	m6ACE;miCLIP2;miCLIP ;m6A-SAC-seq	4	1
m6A_hg38_392552	chr8	93734813	-	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	2	RBM12B	protein_coding	Exon	15	0	0	0	HEK293T;HEK293E	2	miCLIP2;miCLIP 	2	1
m6A_hg38_392553	chr8	93734827	-	GSE122961;MAZTER-seq;Homo_sapiens;HEK293T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE134103;miCLIP;Homo_sapiens;HeLa;mRNA	4	RBM12B	protein_coding	Exon	12	0	0	0	HEK293T;CD8T;A549;HeLa	4	MAZTER-seq;m6A-CLIP-seq;miCLIP 	3	1
m6A_hg38_392554	chr8	93734834	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	4	RBM12B	protein_coding	Exon	7	0	0	0	MOLM13;CD8T;A549;HEK293E	4	miCLIP ;m6A-CLIP-seq	2	1
m6A_hg38_392555	chr8	93734867	-	GSE121942;miCLIP;Homo_sapiens;HepG2;Ctrl|GSE134103;miCLIP;Homo_sapiens;HeLa;caRNA	2	RBM12B	protein_coding	Exon	5	0	0	0	HepG2;HeLa	2	miCLIP 	1	1
m6A_hg38_392557	chr8	93734894	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl	2	RBM12B	protein_coding	Exon	9	0	0	0	CD8T;A549	2	m6A-CLIP-seq	1	1
m6A_hg38_392558	chr8	93734992	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d9	12	RBM12B	protein_coding	Exon	14	0	0	0	MOLM13;HEK293 ;HeLa;CD8T;A549;HEK293T;HEK293E;HSPC	8	miCLIP ;m6A-CLIP-seq;m6A-SAC-seq	3	1
m6A_hg38_392559	chr8	93735009	-	GSE125240;m6A-REF-seq;Homo_sapiens;Brain;Ctrl|GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	6	RBM12B	protein_coding	Exon	11	0	0	0	Brain;MOLM13;CD8T;A549;HEK293E	5	m6A-REF-seq;miCLIP ;m6A-CLIP-seq	3	1
m6A_hg38_392560	chr8	93735025	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl	2	RBM12B	protein_coding	Exon	9	0	0	0	MOLM13;CD8T	2	miCLIP ;m6A-CLIP-seq	2	1
m6A_hg38_392561	chr8	93735037	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl	3	RBM12B	protein_coding	Exon	4	0	0	0	MOLM13;CD8T;A549	3	miCLIP ;m6A-CLIP-seq	2	1
m6A_hg38_392562	chr8	93735055	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl	2	RBM12B	protein_coding	Exon	7	0	0	0	MOLM13;CD8T	2	miCLIP ;m6A-CLIP-seq	2	1
m6A_hg38_392563	chr8	93735104	-	GSE122961;MAZTER-seq;Homo_sapiens;HEK293T;AlKBH5 OE|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	RBM12B	protein_coding	Exon	4	0	0	0	HEK293T;HEK293E	2	MAZTER-seq;miCLIP 	2	1
m6A_hg38_392566	chr8	93735214	-	GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	5	RBM12B	protein_coding	Exon	5	0	0	0	HeLa;CD8T;HEK293T;HEK293E	4	m6A-CLIP-seq;miCLIP 	2	1
m6A_hg38_392567	chr8	93735250	-	GSE122961;MAZTER-seq;Homo_sapiens;HEK293T;Ctrl|GSE122961;MAZTER-seq;Homo_sapiens;ESC;FTO_KO	2	RBM12B	protein_coding	Exon	28	0	0	0	HEK293T;ESC	2	MAZTER-seq	1	1
m6A_hg38_392570	chr8	93735375	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl	5	RBM12B	protein_coding	Exon	6	0	0	0	MOLM13;HeLa;HEK293E;HEK293 	4	miCLIP ;m6A-CLIP-seq;m6A-SAC-seq	3	1
m6A_hg38_392571	chr8	93735404	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl	3	RBM12B	protein_coding	Exon	10	0	0	0	MOLM13;HEK293E;HEK293 	3	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_392572	chr8	93735414	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl	2	RBM12B	protein_coding	Exon	7	0	0	0	CD8T;HEK293 	2	m6A-CLIP-seq;m6A-SAC-seq	2	1
m6A_hg38_392574	chr8	93735473	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	RBM12B	protein_coding	Exon	5	0	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_392576	chr8	93735483	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;ribo|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0	7	RBM12B	protein_coding	Exon	5	0	0	0	MOLM13;CD8T;A549;HeLa;HEK293 ;HSPC	6	miCLIP ;m6A-CLIP-seq;m6A-SAC-seq	3	1
m6A_hg38_392579	chr8	93735625	-	GSE125240;m6A-REF-seq;Homo_sapiens;HEK293;Ctrl|GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE151028;m6A-REF-seq;Homo_sapiens;HEK293T;Ctrl	7	RBM12B	protein_coding	Exon	7	0	0	0	HEK293 ;MOLM13;A549;HEK293T;HEK293E	5	m6A-REF-seq;miCLIP ;m6A-CLIP-seq	3	1
m6A_hg38_392580	chr8	93735655	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE151028;m6A-REF-seq;Homo_sapiens;HEK293T;Ctrl	3	RBM12B	protein_coding	Exon	22	0	0	0	MOLM13;HEK293E;HEK293T	3	miCLIP ;m6A-REF-seq	2	1
m6A_hg38_392581	chr8	93735721	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE134103;miCLIP;Homo_sapiens;HeLa;caRNA	2	RBM12B	protein_coding	Exon	14	0	0	0	HEK293T;HeLa	2	miCLIP 	1	1
m6A_hg38_392583	chr8	93735972	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	2	RBM12B	protein_coding	Exon	4	0	0	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_392584	chr8	93735997	-	GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	4	RBM12B	protein_coding	Exon	9	0	0	0	HeLa;CD8T;HEK293T;HEK293E	4	m6A-CLIP-seq;miCLIP 	2	1
m6A_hg38_392587	chr8	93736111	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	RBM12B	protein_coding	Exon	22	0	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_392588	chr8	93736113	-	GSE125240;m6A-REF-seq;Homo_sapiens;HEK293;Ctrl|GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE151028;m6A-REF-seq;Homo_sapiens;HEK293T;Ctrl	6	RBM12B	protein_coding	Exon	23	0	0	0	HEK293 ;HEK293E;HEK293T	3	m6A-REF-seq;miCLIP 	2	1
m6A_hg38_392589	chr8	93736149	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	RBM12B	protein_coding	Exon	17	0	0	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_392591	chr8	93736332	-	GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d9	5	RBM12B	protein_coding	Exon	20	0	0	0	HEK293E;HSPC	2	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_392826	chr8	97276481	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0	2	TSPYL5	protein_coding	3'UTR/Exon	0	0	0	0	MOLM13;HSPC	2	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_39413	chr1	201465738	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HepG2;Ctrl	6	PHLDA3	protein_coding	3'UTR/Exon	2	0	0	0	MOLM13;HEK293 ;HEK293T;HEK293E;HeLa;HepG2	6	miCLIP ;miCLIP2;m6A-SAC-seq	3	1
m6A_hg38_39414	chr1	201465891	-	GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HepG2;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d9	9	PHLDA3	protein_coding	3'UTR/Exon	0	0	0	0	HeLa;HEK293T;HEK293E;HepG2;HSPC	5	m6A-CLIP-seq;miCLIP ;miCLIP2;m6A-SAC-seq	4	1
m6A_hg38_39415	chr1	201465997	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	PHLDA3	protein_coding	3'UTR/Exon	6	0	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_39416	chr1	201465999	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	5	PHLDA3	protein_coding	3'UTR/Exon	6	0	0	0	CD8T;HEK293T;HEK293E	3	m6A-CLIP-seq;miCLIP ;miCLIP2	3	1
m6A_hg38_39417	chr1	201466008	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE54365;m6A-seq with improved protocol;Homo_sapiens;A549;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	7	PHLDA3	protein_coding	3'UTR/Exon	7	0	0	0	MOLM13;HEK293 ;CD8T;A549;HEK293T;HEK293E	6	miCLIP ;m6A-CLIP-seq;m6A-seq with improved protocol;miCLIP2	4	1
m6A_hg38_39419	chr1	201466113	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl	2	PHLDA3	protein_coding	3'UTR/Exon	1	0	1	0	CD8T;HEK293T	2	m6A-CLIP-seq;miCLIP2	2	1
m6A_hg38_39421	chr1	201468423	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	PHLDA3	protein_coding	Exon	0	0	1	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_39424	chr1	201468612	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	PHLDA3	protein_coding	Exon	6	0	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_39426	chr1	201469132	-	GSE73405;miCLIP;Homo_sapiens;HepG2;Heat_shock|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	PHLDA3	protein_coding	5'UTR/Exon	2	0	0	0	HepG2;HEK293E	2	miCLIP 	1	1
m6A_hg38_395165	chr8	143429251	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	3	MAFA	protein_coding	3'UTR/Exon	0	0	0	0	HEK293T;HEK293E	2	miCLIP ;miCLIP2	2	1
m6A_hg38_395167	chr8	143429272	-	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	2	MAFA	protein_coding	3'UTR/Exon	1	0	0	0	HEK293T;HEK293E	2	miCLIP2;miCLIP 	2	1
m6A_hg38_395168	chr8	143429308	-	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	MAFA	protein_coding	3'UTR/Exon	0	0	0	0	HEK293T;HEK293E	2	miCLIP2;miCLIP 	2	1
m6A_hg38_396242	chr8	144850457	-	GSE122961;MAZTER-seq;Homo_sapiens;ESC;FTO_KO|GSE134103;miCLIP;Homo_sapiens;HeLa;mRNA	2	COMMD5	protein_coding	3'UTR/Exon	4	1	0	0	ESC;HeLa	2	MAZTER-seq;miCLIP 	2	1
m6A_hg38_396243	chr8	144850593	-	GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6	2	COMMD5	protein_coding	3'UTR/Exon	2	2	0	0	HEK293E;HSPC	2	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_396244	chr8	144850624	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	COMMD5	protein_coding	3'UTR/Exon	8	4	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_396248	chr8	144850668	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE54921;PA-m6A-seq;Homo_sapiens;HeLa;Ctrl|GSE54365;m6A-seq with improved protocol;Homo_sapiens;A549;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;ribo|GSE162357;m6A-SAC-seq;Homo_sapiens;HepG2;Ctrl	9	COMMD5	protein_coding	Exon	10	0	0	0	MOLM13;CD8T;HeLa;A549;HEK293T;HEK293E;HEK293 ;HepG2	8	miCLIP ;m6A-CLIP-seq;PA-m6A-seq;m6A-seq with improved protocol;miCLIP2;m6A-SAC-seq	6	1
m6A_hg38_396249	chr8	144850676	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE54921;PA-m6A-seq;Homo_sapiens;HeLa;Ctrl|GSE54365;m6A-seq with improved protocol;Homo_sapiens;A549;Ctrl|GSE124509;m6ACE;Homo_sapiens;HEK293T;sysy202111|GSE147440;meCLIP;Homo_sapiens;MCF7;Ctrl|GSE147440;meCLIP;Homo_sapiens;HEK293;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	11	COMMD5	protein_coding	Exon	10	0	0	0	MOLM13;HEK293 ;CD8T;HEK293T;HeLa;A549;MCF7;HEK293E	8	miCLIP ;m6A-CLIP-seq;PA-m6A-seq;m6A-seq with improved protocol;m6ACE;meCLIP	6	1
m6A_hg38_396250	chr8	144850878	-	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;ribo|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d9	7	COMMD5	protein_coding	Exon	3	0	0	0	HEK293T;HEK293E;HeLa;HEK293 ;HSPC	5	miCLIP2;miCLIP ;m6A-SAC-seq	3	1
m6A_hg38_396252	chr8	144850977	-	GSE134103;miCLIP;Homo_sapiens;HeLa;mRNA|GSE162357;m6A-SAC-seq;Homo_sapiens;HepG2;Ctrl	2	COMMD5	protein_coding	Exon	0	0	0	0	HeLa;HepG2	2	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_396253	chr8	144851007	-	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6	4	COMMD5	protein_coding	Exon	2	0	0	0	HEK293T;HEK293E;HSPC	3	miCLIP2;miCLIP ;m6A-SAC-seq	3	1
m6A_hg38_396255	chr8	144851151	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HepG2;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6	8	COMMD5	protein_coding	Exon	6	0	0	0	HEK293T;HEK293E;HeLa;HepG2;HSPC	5	miCLIP ;miCLIP2;m6A-SAC-seq	3	1
m6A_hg38_396257	chr8	144851214	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	COMMD5	protein_coding	Exon	3	0	0	0	MOLM13;A549;HEK293E	3	miCLIP ;m6A-CLIP-seq	2	1
m6A_hg38_396505	chr9	4662653	+	GSE147440;meCLIP;Homo_sapiens;MCF7;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	PLPP6	protein_coding	Exon	1	0	0	0	MCF7;HEK293T;HEK293E	3	meCLIP;miCLIP2;miCLIP 	3	1
m6A_hg38_396507	chr9	4662798	+	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	PLPP6	protein_coding	Exon	2	0	0	1	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_396508	chr9	4662878	+	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	2	PLPP6	protein_coding	Exon	1	0	0	0	HEK293T;HEK293E	2	miCLIP2;miCLIP 	2	1
